bolognese_sauce_0	<http://westernfamily.com/recipes/sauces-condiments/bolognese-sauce/>
bolognese_sauce_1	<https://capecodlife.com/recipe/bolognese-sauce/>
breakfast_casserole_0	<http://realmomkitchen.com/176/breakfast-casserole/>
breakfast_casserole_1	<http://wannabite.com/breakfast-casserole/>
breakfast_casserole_2	<http://www.everydayhomecook.com/2011/09/breakfast-casserole/>
breakfast_casserole_3	<http://www.motherthyme.com/2013/10/breakfast-casserole.html>
breakfast_casserole_4	<http://www.kevinandamanda.com/breakfast-casserole/>
buttercream_frosting_0	<http://modernmartha.com/2010/11/buttercream-frosting/>
buttercream_frosting_1	<http://www.womansday.com/food-recipes/food-drinks/recipes/a20933/circus-tent-frosting-3678/>
buttercream_frosting_2	<https://www.bettycrocker.com/recipes/buttercream-frosting/47ee314b-a783-4bd9-907a-1829a60104aa>
buttercream_frosting_3	<http://www.goodhousekeeping.com/food-recipes/a8650/buttercream-frosting-ghk/>
buttercream_frosting_4	<https://www.createdby-diane.com/2013/10/oreo-cake.html>
buttercream_frosting_5	<http://makingmemorieswithyourkids.com/2014/04/buttercream-filled-cookie-sandwiches-spring/>
buttercream_frosting_6	<https://www.tasteofthesouthmagazine.com/neapolitan-cake-recipe/>
buttercream_frosting_7	<https://winterandsparrow.com/2015/12/north-pole-brownie-bars/>
buttercream_frosting_8	<https://www.madetobeamomma.com/easter-bunny-brownies/>
buttercream_frosting_9	<http://www.delish.com/cooking/recipe-ideas/recipes/a32931/buttercream-frosting-recipe-122427/>
buttercream_frosting_10	<http://thefrugalfairy.com/2017/03/29/easy-spring-dessert/>
buttercream_frosting_11	<http://realmomkitchen.com/382/patriotic-cupcakes/>
buttercream_frosting_12	<http://www.myfrugalhome.com/buttercream-frosting/>
buttercream_frosting_13	<https://www.createdby-diane.com/2016/12/candy-cane-cake.html>
buttercream_frosting_14	<http://whiteapronblog.com/2016/12/10/beautiful-buttercream-frosting/>
buttercream_frosting_15	<http://hoosierhomemade.com/buttercream-frosting/>
buttercream_frosting_16	<http://aussietaste.recipes/cakes-2/frosting-icing-cake-decorations/buttercream-frosting/>
buttercream_frosting_17	<http://www.sparklestosprinkles.com/birds-nest-cake/>
buttercream_frosting_18	<http://www.madebymelissalee.com/buttercream-frosting/>
buttercream_frosting_19	<https://www.createdby-diane.com/2010/08/video-how-to-frost-a-rose-on-a-cupcake-in-20-seconds.html>
buttercream_frosting_20	<https://www.godairyfree.org/recipes/dairy-free-desserts/butter-cream-frosting-vegan-gluten-free>
buttercream_frosting_21	<http://joyslife.com/black-orange-swirled-trumoo-orange-scream-cupcakes/>
buttercream_frosting_22	<http://www.emelton.com/recipes/cake-and-frosting/buttercream-frosting/>
buttercream_frosting_23	<http://normalcooking.com/2013/03/30/easter-cupcakes/>
buttermilk_fried_chicken_0	<http://www.aedairy.com/recipes/buttermilk-fried-chicken/>
buttermilk_fried_chicken_1	<http://pinoyway.com/buttermilk-fried-chicken/>
buttermilk_fried_chicken_2	<http://www.angsarap.net/2016/06/03/buttermilk-fried-chicken/>
buttermilk_fried_chicken_3	<http://www.goodhousekeeping.com/food-recipes/a11749/buttermilk-fried-chicken-121904/>
buttermilk_fried_chicken_4	<http://qwertycafe.com/category/fried/>
buttermilk_fried_chicken_5	<http://www.delish.com/cooking/recipe-ideas/recipes/a19418/buttermilk-fried-chicken-recipe-opr0612/?src=shelter_footer>
buttermilk_fried_chicken_6	<http://thebackyardchickenfarmer.com/buttermilk-fried-chicken/>
buttermilk_fried_chicken_7	<http://www.simplyrecipes.com/recipes/buttermilk_fried_chicken/>
buttermilk_fried_chicken_8	<https://food52.com/recipes/34488-buttermilk-fried-chicken>
buttermilk_fried_chicken_9	<http://ediblesarasota.ediblecommunities.com/recipes/buttermilk-fried-chicken>
buttermilk_fried_chicken_10	<https://cooking.nytimes.com/recipes/3952-buttermilk-fried-chicken>
buttermilk_fried_chicken_11	<https://cooking.nytimes.com/guides/25-how-to-make-fried-chicken?utm_source=Facebook_Paid&utm_medium=social&utm_content=Guides&utm_campaign=kwp&kwp_0=197008&kwp_4=771366&kwp_1=387444>
buttermilk_fried_chicken_12	<http://www.thehungryhutch.com/buttermilk-fried-chicken/>
butternut_squash_risotto_0	<http://www.simplyrecipes.com/recipes/butternut_squash_risotto/>
butternut_squash_risotto_1	<http://www.countryliving.com/food-drinks/recipes/a32584/butternut-squash-risotto-recipe-122820/>
butternut_squash_risotto_2	<https://copykat.com/2011/01/24/butternut-squash-risotto/>
butternut_squash_risotto_3	<https://cookeatshare.com/recipes/butternut-squash-risotto-5307>
butternut_squash_risotto_4	<https://www.recipegirl.com/2006/11/03/butternut-squash-risotto/>
cabbage_rolls_0	<http://www.tastygardener.com/cabbage-rolls/>
cabbage_rolls_1	<http://www.mrshappyhomemaker.com/cabbage-rolls/>
caprese_pasta_salad_0	<http://smartypantsmama.com/caprese-pasta-salad-recipe/>
caprese_pasta_salad_1	<http://www.2sisters2cities.com/tag/cookout-recipes/>
caprese_pasta_salad_2	<http://joylovefood.com/caprese-pasta-salad/>
caramel_corn_0	<http://mobiledev.jennycancook.com/recipes/caramel-corn/>
caramel_corn_1	<https://www.fromvalerieskitchen.com/caramel-corn/>
caramel_corn_2	<http://carrieshomecooking.com/caramel-corn/>
caramel_corn_3	<http://anniescookinglab.com/caramel-corn/>
caramel_corn_4	<http://www.countrygirlgourmet.com/2015/12/14/caramel-corn/>
caramel_corn_5	<http://www.foodiemisadventures.com/2010/11/caramel-corn.html>
caramel_corn_6	<http://www.delish.com/cooking/recipe-ideas/recipes/a1395/caramel-corn-popcorn-snack-recipes/>
caramel_corn_7	<http://jennifercooks.com/caramel-corn/>
caramel_corn_8	<https://www.bettycrocker.com/recipes/caramel-corn/1ada525d-3ccf-4d07-be48-789451bde735?p=1>
caramel_corn_9	<http://afoodieaffair.com/caramel-corn/>
caramel_corn_10	<https://bakedbree.com/caramel-corn-week-2-of-12-weeks-of-christmas-2011>
caramel_corn_11	<http://www.recipetips.com/recipe-cards/t--2427/caramel-corn.asp>
caramel_corn_12	<https://www.tablespoon.com/recipes/caramel-corn/f3020feb-c6e9-413d-afa5-cfe6e8ffe4e2>
caramel_corn_13	<http://fortunegoodies.com/caramel-corn/>
caramel_corn_14	<http://ripefoodandwine.com/2016/10/05/caramel-corn/>
caramel_corn_15	<http://thishomemadelife.com/caramel-corn>
caramel_corn_16	<http://www.xiachufang.com/recipe/100031682/>
cauliflower_crust_pizza_0	<http://www.mindthehome.com/2015/05/23/cauliflower-crust-pizza-with-fresh-basil-and-tomato/>
cauliflower_crust_pizza_1	<https://paleoleap.com/cauliflower-crust-pizza/>
cauliflower_crust_pizza_2	<http://concoctionkitchen.com/cauli-flower-power/>
cauliflower_crust_pizza_3	<http://www.momwithagoldenfork.com/category/cauliflower-pizza-crust/>
cherry_clafoutis_0	<https://www.cinnamonspiceandeverythingnice.com/cherry-clafoutis-my-yearly-tradition/>
cherry_clafoutis_1	<http://christymajors.com/weekend-in-a-french-kitchen-cherry-clafoutis/>
cherry_clafoutis_2	<http://www.closetcooking.com/2008/08/cherry-clafoutis.html?showComment=1218221460000>
cherry_clafoutis_3	<http://www.sweet2eatbaking.com/cherry-clafoutis-recipe/>
cherry_clafoutis_4	<http://www.sneakymommies.com/cherry-clafoutis/>
cherry_clafoutis_5	<http://www.seriouseats.com/recipes/2011/07/cherry-clafoutis-recipe.html>
cherry_clafoutis_6	<http://www.eatingwell.com/recipe/251719/cherry-clafoutis/?section=comments>
cherry_clafoutis_7	<http://recipes.latimes.com/recipe-cherry-clafoutis/>
cherry_clafoutis_8	<https://albertamilk.com/recipes/cherry-clafoutis/>
cherry_clafoutis_9	<http://www.bite.co.nz/recipe/7379/Cherry-clafoutis/>
cherry_clafoutis_10	<http://msmarket.coop/recipe/cherry-clafoutis/>
cherry_clafoutis_11	<http://www.simplyrecipes.com/recipes/cherry_clafouti/>
cherry_clafoutis_12	<http://www.sugarfreekids.com.au/cherry-clafoutis-recipe/>
cherry_clafoutis_13	<http://siftandwhisk.com/blog/cherry-clafoutis/>
cherry_clafoutis_14	<http://foodinjars.com/2013/08/the-10-pound-cherry-challenge/>
cherry_clafoutis_15	<https://food52.com/recipes/5246-cherry-clafoutis>
cherry_clafoutis_16	<https://food52.com/recipes/167-cherry-clafoutis>
cherry_clafoutis_17	<http://chezlerevefrancais.com/cherry-clafoutis/>
cherry_clafoutis_18	<http://www.seriouseats.com/recipes/2011/08/strawberrry-clafoutis-berry-dessert-recipe.html>
chicken_cacciatore_0	<http://www.countryliving.com/food-drinks/recipes/a35022/chicken-cacciatore/>
chicken_cacciatore_1	<http://www.italianfoodforever.com/2012/04/chicken-cacciatore/>
chicken_cacciatore_2	<http://www.goodhousekeeping.com/food-recipes/a9504/chicken-cacciatore-2/>
chicken_cacciatore_3	<http://www.somethingedible.com/index.php/recipes/card/chicken_cacciatore>
chicken_cacciatore_4	<http://insidekarenskitchen.com/chicken-cacciatore/>
chicken_cacciatore_5	<http://www.foodista.com/recipe/7M55MLHY/chicken-cacciatore>
chicken_cacciatore_6	<http://www.italianfoodforever.com/2012/10/slow-cooker-chicken-cacciatore/>
chicken_cacciatore_7	<https://www.prouditaliancook.com/2014/01/chicken-cacciatore-kind-day.html>
chicken_cacciatore_8	<https://cookpad.com/in/recipes/2612584-chicken-cacciatore>
chicken_cacciatore_9	<http://wineparrot.com/chicken_cacciatore/>
